"No.","Time","Source","Destination","Protocol","Length","Source Port","Destination Port","TCP Segment Len","Window size value","Acknowledgment number","Info"
"325","16.667199","183.194.234.114","192.168.137.72","TCP","54","8081","37690","0","16","1351","[TCP Out-Of-Order] 8081  >  37690 [FIN, ACK] Seq=33 Ack=1351 Win=16384 Len=0"
"326","16.668489","192.168.137.72","183.194.234.114","TCP","66","37690","8081","0","343","34","[TCP Dup ACK 324#1] 37690  >  8081 [ACK] Seq=1352 Ack=34 Win=87808 Len=0 SLE=33 SRE=34"
"327","16.675717","183.194.234.114","192.168.137.72","TCP","54","8081","37690","0","16","1352","8081  >  37690 [ACK] Seq=34 Ack=1352 Win=16384 Len=0"
"328","16.717042","183.194.234.114","192.168.137.72","TCP","54","8081","37690","0","0","0","8081  >  37690 [RST] Seq=34 Win=0 Len=0"
"329","16.717205","192.168.137.72","183.194.234.114","TCP","74","37696","8081","0","65535","0","37696  >  8081 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=3943079 TSecr=0 WS=256"
"330","16.766537","183.194.234.114","192.168.137.72","TCP","66","8081","37696","0","13600","1","8081  >  37696 [SYN, ACK] Seq=0 Ack=1 Win=13600 Len=0 MSS=1360 SACK_PERM=1 WS=1024"
"331","16.768270","192.168.137.72","183.194.234.114","TCP","54","37696","8081","0","343","1","37696  >  8081 [ACK] Seq=1 Ack=1 Win=87808 Len=0"
"332","16.773118","192.168.137.72","192.168.137.1","DNS","87","","","","","","Standard query 0x8f8b PTR 72.137.168.192.in-addr.arpa"
"333","16.773648","192.168.137.1","192.168.137.72","DNS","147","","","","","","Standard query response 0x8f8b PTR 72.137.168.192.in-addr.arpa PTR OnePlus5.mshome.net"
"334","16.777927","192.168.137.72","183.194.234.114","TCP","668","37696","8081","614","343","1","37696  >  8081 [PSH, ACK] Seq=1 Ack=1 Win=87808 Len=614"
"335","16.826760","183.194.234.114","192.168.137.72","TCP","54","8081","37696","0","15","615","8081  >  37696 [ACK] Seq=1 Ack=615 Win=15360 Len=0"
"336","16.826874","183.194.234.114","192.168.137.72","TCP","86","8081","37696","32","15","615","8081  >  37696 [PSH, ACK] Seq=1 Ack=615 Win=15360 Len=32"
"337","16.826904","183.194.234.114","192.168.137.72","TCP","54","8081","37696","0","15","615","8081  >  37696 [FIN, ACK] Seq=33 Ack=615 Win=15360 Len=0"
"338","16.829173","192.168.137.72","183.194.234.114","TCP","54","37696","8081","0","343","33","37696  >  8081 [ACK] Seq=615 Ack=33 Win=87808 Len=0"
"339","16.831148","192.168.137.72","183.194.234.114","TCP","54","37696","8081","0","343","34","37696  >  8081 [FIN, ACK] Seq=615 Ack=34 Win=87808 Len=0"
"340","16.880015","183.194.234.114","192.168.137.72","TCP","54","8081","37696","0","15","616","8081  >  37696 [ACK] Seq=34 Ack=616 Win=15360 Len=0"
"341","17.497354","192.168.137.72","121.51.120.157","TCP","74","47386","443","0","65535","0","47386  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1400 SACK_PERM=1 TSval=3943155 TSecr=0 WS=256"
"342","17.540846","121.51.120.157","192.168.137.72","TCP","66","443","47386","0","14000","1","443  >  47386 [SYN, ACK] Seq=0 Ack=1 Win=14000 Len=0 MSS=1400 SACK_PERM=1 WS=128"
"343","17.542074","192.168.137.72","121.51.120.157","TCP","54","47386","443","0","329","1","47386  >  443 [ACK] Seq=1 Ack=1 Win=84224 Len=0"
"344","17.542934","192.168.137.72","121.51.120.157","TCP","313","47386","443","259","329","1","47386  >  443 [PSH, ACK] Seq=1 Ack=1 Win=84224 Len=259 [TCP segment of a reassembled PDU]"
"345","17.585973","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","118","260","443  >  47386 [ACK] Seq=1 Ack=260 Win=15104 Len=0"
"346","17.586063","121.51.120.157","192.168.137.72","TCP","95","443","47386","41","118","260","443  >  47386 [PSH, ACK] Seq=1 Ack=260 Win=15104 Len=41 [TCP segment of a reassembled PDU]"
"347","17.586810","192.168.137.72","121.51.120.157","TCP","54","47386","443","0","329","42","47386  >  443 [ACK] Seq=260 Ack=42 Win=84224 Len=0"
"348","17.599024","192.168.137.72","121.51.120.157","TCP","1454","47386","443","1400","329","42","47386  >  443 [ACK] Seq=260 Ack=42 Win=84224 Len=1400 [TCP segment of a reassembled PDU]"
"349","17.599030","192.168.137.72","121.51.120.157","TCP","1454","47386","443","1400","329","42","47386  >  443 [ACK] Seq=1660 Ack=42 Win=84224 Len=1400 [TCP segment of a reassembled PDU]"
"350","17.599780","192.168.137.72","121.51.120.157","TCP","1454","47386","443","1400","329","42","47386  >  443 [ACK] Seq=3060 Ack=42 Win=84224 Len=1400 [TCP segment of a reassembled PDU]"
"351","17.599782","192.168.137.72","121.51.120.157","TCP","1454","47386","443","1400","329","42","47386  >  443 [ACK] Seq=4460 Ack=42 Win=84224 Len=1400 [TCP segment of a reassembled PDU]"
"352","17.599783","192.168.137.72","121.51.120.157","TCP","1454","47386","443","1400","329","42","47386  >  443 [ACK] Seq=5860 Ack=42 Win=84224 Len=1400 [TCP segment of a reassembled PDU]"
"353","17.599785","192.168.137.72","121.51.120.157","TCP","1454","47386","443","1400","329","42","47386  >  443 [ACK] Seq=7260 Ack=42 Win=84224 Len=1400 [TCP segment of a reassembled PDU]"
"354","17.599788","192.168.137.72","121.51.120.157","TCP","1454","47386","443","1400","329","42","47386  >  443 [PSH, ACK] Seq=8660 Ack=42 Win=84224 Len=1400 [TCP segment of a reassembled PDU]"
"355","17.599789","192.168.137.72","121.51.120.157","SSLv2","1454","47386","443","1400","329","42","Encrypted Data, Continuation Data"
"356","17.599792","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"357","17.599794","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"358","17.642884","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","162","3060","443  >  47386 [ACK] Seq=42 Ack=3060 Win=20736 Len=0"
"359","17.642968","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","206","5860","443  >  47386 [ACK] Seq=42 Ack=5860 Win=26368 Len=0"
"360","17.643007","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","293","14260","443  >  47386 [ACK] Seq=42 Ack=14260 Win=37504 Len=0"
"361","17.644571","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"362","17.644578","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"363","17.644804","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","249","8660","443  >  47386 [ACK] Seq=42 Ack=8660 Win=31872 Len=0"
"364","17.644875","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","293","11460","443  >  47386 [ACK] Seq=42 Ack=11460 Win=37504 Len=0"
"365","17.646196","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"366","17.646200","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"367","17.646201","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"368","17.646202","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"369","17.646204","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"370","17.646205","192.168.137.72","121.51.120.157","TCP","1454","47386","443","1400","329","42","47386  >  443 [ACK] Seq=24060 Ack=42 Win=84224 Len=1400 [TCP segment of a reassembled PDU]"
"371","17.646207","192.168.137.72","121.51.120.157","TCP","1454","47386","443","1400","329","42","47386  >  443 [ACK] Seq=25460 Ack=42 Win=84224 Len=1400 [TCP segment of a reassembled PDU]"
"372","17.646209","192.168.137.72","121.51.120.157","TCP","1454","47386","443","1400","329","42","47386  >  443 [PSH, ACK] Seq=26860 Ack=42 Win=84224 Len=1400 [TCP segment of a reassembled PDU]"
"373","17.646210","192.168.137.72","121.51.120.157","TCP","1454","47386","443","1400","329","42","47386  >  443 [ACK] Seq=28260 Ack=42 Win=84224 Len=1400 [TCP segment of a reassembled PDU]"
"374","17.646211","192.168.137.72","121.51.120.157","TCP","1454","47386","443","1400","329","42","47386  >  443 [ACK] Seq=29660 Ack=42 Win=84224 Len=1400 [TCP segment of a reassembled PDU]"
"375","17.646213","192.168.137.72","121.51.120.157","TCP","1454","47386","443","1400","329","42","47386  >  443 [ACK] Seq=31060 Ack=42 Win=84224 Len=1400 [TCP segment of a reassembled PDU]"
"376","17.646214","192.168.137.72","121.51.120.157","TCP","1454","47386","443","1400","329","42","47386  >  443 [ACK] Seq=32460 Ack=42 Win=84224 Len=1400 [TCP segment of a reassembled PDU]"
"377","17.646216","192.168.137.72","121.51.120.157","TCP","1454","47386","443","1400","329","42","47386  >  443 [ACK] Seq=33860 Ack=42 Win=84224 Len=1400 [TCP segment of a reassembled PDU]"
"378","17.646217","192.168.137.72","121.51.120.157","TCP","1454","47386","443","1400","329","42","47386  >  443 [ACK] Seq=35260 Ack=42 Win=84224 Len=1400 [TCP segment of a reassembled PDU]"
"379","17.646218","192.168.137.72","121.51.120.157","TCP","1454","47386","443","1400","329","42","47386  >  443 [ACK] Seq=36660 Ack=42 Win=84224 Len=1400 [TCP segment of a reassembled PDU]"
"380","17.646219","192.168.137.72","121.51.120.157","TCP","1454","47386","443","1400","329","42","47386  >  443 [ACK] Seq=38060 Ack=42 Win=84224 Len=1400 [TCP segment of a reassembled PDU]"
"381","17.646545","192.168.137.72","121.51.120.157","SSLv2","1454","47386","443","1400","329","42","Encrypted Data, Continuation Data"
"382","17.646548","192.168.137.72","121.51.120.157","TCP","1454","47386","443","1400","329","42","47386  >  443 [PSH, ACK] Seq=40860 Ack=42 Win=84224 Len=1400"
"383","17.688895","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","322","17060","443  >  47386 [ACK] Seq=42 Ack=17060 Win=41216 Len=0"
"384","17.690052","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"385","17.690056","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"386","17.690057","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"387","17.690060","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"388","17.690266","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","330","19860","443  >  47386 [ACK] Seq=42 Ack=19860 Win=42240 Len=0"
"389","17.690314","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","331","28260","443  >  47386 [ACK] Seq=42 Ack=28260 Win=42368 Len=0"
"390","17.690343","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","331","31060","443  >  47386 [ACK] Seq=42 Ack=31060 Win=42368 Len=0"
"391","17.691010","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","331","35260","[TCP Previous segment not captured] 443  >  47386 [ACK] Seq=279 Ack=35260 Win=42368 Len=0"
"392","17.691057","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","330","22660","443  >  47386 [ACK] Seq=42 Ack=22660 Win=42240 Len=0"
"393","17.691081","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","331","42260","[TCP Previous segment not captured] 443  >  47386 [ACK] Seq=517 Ack=42260 Win=42368 Len=0"
"394","17.691099","121.51.120.157","192.168.137.72","TCP","291","443","47386","237","331","31060","[TCP Out-Of-Order] 443  >  47386 [PSH, ACK] Seq=42 Ack=31060 Win=42368 Len=237 [TCP segment of a reassembled PDU]"
"395","17.691117","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","331","38060","443  >  47386 [ACK] Seq=279 Ack=38060 Win=42368 Len=0"
"396","17.691135","121.51.120.157","192.168.137.72","TCP","292","443","47386","238","331","38060","[TCP Retransmission] 443  >  47386 [PSH, ACK] Seq=279 Ack=38060 Win=42368 Len=238"
"397","17.695465","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"398","17.695470","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"399","17.695471","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"400","17.695473","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"401","17.695475","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"402","17.695476","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"403","17.695479","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"404","17.695481","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"405","17.695482","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"406","17.695483","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"407","17.695484","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"408","17.695485","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"409","17.695487","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"410","17.695489","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"411","17.695490","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"412","17.695492","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"413","17.695907","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"414","17.695909","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"415","17.695910","192.168.137.72","121.51.120.157","TCP","1454","47386","443","1400","329","42","47386  >  443 [ACK] Seq=73060 Ack=42 Win=84224 Len=1400"
"416","17.695916","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"417","17.695917","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"418","17.695918","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"419","17.695920","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","329","42","Continuation Data"
"420","17.695921","192.168.137.72","121.51.120.157","TCP","1454","47386","443","1400","329","42","47386  >  443 [ACK] Seq=80060 Ack=42 Win=84224 Len=1400 [TCP segment of a reassembled PDU]"
"421","17.695922","192.168.137.72","121.51.120.157","TCP","1454","47386","443","1400","329","42","47386  >  443 [ACK] Seq=81460 Ack=42 Win=84224 Len=1400 [TCP segment of a reassembled PDU]"
"422","17.695923","192.168.137.72","121.51.120.157","TCP","1454","47386","443","1400","329","42","47386  >  443 [PSH, ACK] Seq=82860 Ack=42 Win=84224 Len=1400 [TCP segment of a reassembled PDU]"
"423","17.696197","192.168.137.72","121.51.120.157","TCP","54","47386","443","0","337","517","47386  >  443 [ACK] Seq=84260 Ack=517 Win=86272 Len=0"
"424","17.734221","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","331","45060","443  >  47386 [ACK] Seq=517 Ack=45060 Win=42368 Len=0"
"425","17.734342","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","375","47860","443  >  47386 [ACK] Seq=517 Ack=47860 Win=48000 Len=0"
"426","17.735322","192.168.137.72","121.51.120.157","TCP","1454","47386","443","1400","337","517","47386  >  443 [ACK] Seq=84260 Ack=517 Win=86272 Len=1400 [TCP segment of a reassembled PDU]"
"427","17.735325","192.168.137.72","121.51.120.157","TCP","1454","47386","443","1400","337","517","47386  >  443 [ACK] Seq=85660 Ack=517 Win=86272 Len=1400 [TCP segment of a reassembled PDU]"
"428","17.736000","192.168.137.72","121.51.120.157","TCP","1454","47386","443","1400","337","517","47386  >  443 [ACK] Seq=87060 Ack=517 Win=86272 Len=1400 [TCP segment of a reassembled PDU]"
"429","17.736004","192.168.137.72","121.51.120.157","TCP","1454","47386","443","1400","337","517","47386  >  443 [ACK] Seq=88460 Ack=517 Win=86272 Len=1400 [TCP segment of a reassembled PDU]"
"430","17.736006","192.168.137.72","121.51.120.157","TCP","1454","47386","443","1400","337","517","47386  >  443 [ACK] Seq=89860 Ack=517 Win=86272 Len=1400 [TCP segment of a reassembled PDU]"
"431","17.736008","192.168.137.72","121.51.120.157","TCP","1454","47386","443","1400","337","517","47386  >  443 [ACK] Seq=91260 Ack=517 Win=86272 Len=1400 [TCP segment of a reassembled PDU]"
"432","17.736011","192.168.137.72","121.51.120.157","TCP","1454","47386","443","1400","337","517","47386  >  443 [ACK] Seq=92660 Ack=517 Win=86272 Len=1400 [TCP segment of a reassembled PDU]"
"433","17.738290","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","482","56260","443  >  47386 [ACK] Seq=517 Ack=56260 Win=61696 Len=0"
"434","17.739235","192.168.137.72","121.51.120.157","TCP","1454","47386","443","1400","337","517","47386  >  443 [ACK] Seq=94060 Ack=517 Win=86272 Len=1400 [TCP segment of a reassembled PDU]"
"435","17.739241","192.168.137.72","121.51.120.157","TCP","1454","47386","443","1400","337","517","47386  >  443 [ACK] Seq=95460 Ack=517 Win=86272 Len=1400 [TCP segment of a reassembled PDU]"
"436","17.739445","192.168.137.72","121.51.120.157","SSLv2","1454","47386","443","1400","337","517","Encrypted Data, Continuation Data"
"437","17.740283","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","337","517","Continuation Data"
"438","17.740285","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","337","517","Continuation Data"
"439","17.740285","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","337","517","Continuation Data"
"440","17.740288","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","337","517","Continuation Data"
"441","17.740290","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","337","517","Continuation Data"
"442","17.740291","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","337","517","Continuation Data"
"443","17.740293","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","337","517","Continuation Data"
"444","17.740295","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","337","517","Continuation Data"
"445","17.740297","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","337","517","Continuation Data"
"446","17.740297","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","337","517","Continuation Data"
"447","17.740299","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","337","517","Continuation Data"
"448","17.740620","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","337","517","Continuation Data"
"449","17.740622","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","337","517","Continuation Data"
"450","17.740623","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","337","517","Continuation Data"
"451","17.740785","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","418","50660","443  >  47386 [ACK] Seq=517 Ack=50660 Win=53504 Len=0"
"452","17.740843","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","462","53460","443  >  47386 [ACK] Seq=517 Ack=53460 Win=59136 Len=0"
"453","17.740878","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","482","59060","443  >  47386 [ACK] Seq=517 Ack=59060 Win=61696 Len=0"
"454","17.743037","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","482","64660","443  >  47386 [ACK] Seq=517 Ack=64660 Win=61696 Len=0"
"455","17.743079","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","482","70260","443  >  47386 [ACK] Seq=517 Ack=70260 Win=61696 Len=0"
"456","17.743100","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","482","77260","443  >  47386 [ACK] Seq=517 Ack=77260 Win=61696 Len=0"
"457","17.743118","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","482","74460","443  >  47386 [ACK] Seq=517 Ack=74460 Win=61696 Len=0"
"458","17.743135","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","482","84260","443  >  47386 [ACK] Seq=517 Ack=84260 Win=61696 Len=0"
"459","17.743171","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","337","517","Continuation Data"
"460","17.743864","121.51.120.157","192.168.137.72","TCP","292","443","47386","238","482","84260","[TCP Previous segment not captured] 443  >  47386 [PSH, ACK] Seq=755 Ack=84260 Win=61696 Len=238 [TCP segment of a reassembled PDU]"
"461","17.743898","121.51.120.157","192.168.137.72","TCP","292","443","47386","238","482","84260","[TCP Out-Of-Order] 443  >  47386 [PSH, ACK] Seq=517 Ack=84260 Win=61696 Len=238 [TCP segment of a reassembled PDU]"
"462","17.743919","121.51.120.157","192.168.137.72","TCP","292","443","47386","238","482","84260","[TCP Previous segment not captured] 443  >  47386 [PSH, ACK] Seq=1231 Ack=84260 Win=61696 Len=238 [TCP segment of a reassembled PDU]"
"463","17.743938","121.51.120.157","192.168.137.72","TCP","292","443","47386","238","482","84260","443  >  47386 [PSH, ACK] Seq=1469 Ack=84260 Win=61696 Len=238 [TCP segment of a reassembled PDU]"
"464","17.743974","121.51.120.157","192.168.137.72","TCP","292","443","47386","238","482","84260","[TCP Out-Of-Order] 443  >  47386 [PSH, ACK] Seq=993 Ack=84260 Win=61696 Len=238 [TCP segment of a reassembled PDU]"
"465","17.744891","121.51.120.157","192.168.137.72","TCP","637","443","47386","583","482","84260","443  >  47386 [PSH, ACK] Seq=1707 Ack=84260 Win=61696 Len=583 [TCP segment of a reassembled PDU]"
"466","17.745188","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","337","517","Continuation Data"
"467","17.745190","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","337","517","Continuation Data"
"468","17.746902","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","337","517","Continuation Data"
"469","17.746903","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","337","517","Continuation Data"
"470","17.746903","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","337","517","Continuation Data"
"471","17.746904","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","337","517","Continuation Data"
"472","17.746905","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","337","517","Continuation Data"
"473","17.746906","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","337","517","Continuation Data"
"474","17.746907","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","337","517","Continuation Data"
"475","17.746909","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","337","517","Continuation Data"
"476","17.746909","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","337","517","Continuation Data"
"477","17.746910","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","337","517","Continuation Data"
"478","17.746911","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","337","517","Continuation Data"
"479","17.746912","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","337","517","Continuation Data"
"480","17.746913","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","337","517","Continuation Data"
"481","17.746914","192.168.137.72","121.51.120.157","TCP","1454","47386","443","1400","337","517","47386  >  443 [ACK] Seq=140260 Ack=517 Win=86272 Len=1400"
"482","17.746915","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","337","517","Continuation Data"
"483","17.746916","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","337","517","Continuation Data"
"484","17.747218","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","337","517","Continuation Data"
"485","17.747220","192.168.137.72","121.51.120.157","TCP","66","47386","443","0","341","517","[TCP Window Update] 47386  >  443 [ACK] Seq=145860 Ack=517 Win=87296 Len=0 SLE=755 SRE=993"
"486","17.747221","192.168.137.72","121.51.120.157","TCP","54","47386","443","0","345","993","47386  >  443 [ACK] Seq=145860 Ack=993 Win=88320 Len=0"
"487","17.747374","192.168.137.72","121.51.120.157","TCP","66","47386","443","0","350","993","[TCP Window Update] 47386  >  443 [ACK] Seq=145860 Ack=993 Win=89600 Len=0 SLE=1231 SRE=1469"
"488","17.747376","192.168.137.72","121.51.120.157","TCP","66","47386","443","0","354","993","[TCP Window Update] 47386  >  443 [ACK] Seq=145860 Ack=993 Win=90624 Len=0 SLE=1231 SRE=1707"
"489","17.747377","192.168.137.72","121.51.120.157","TCP","54","47386","443","0","358","1707","47386  >  443 [ACK] Seq=145860 Ack=1707 Win=91648 Len=0"
"490","17.747378","192.168.137.72","121.51.120.157","TCP","54","47386","443","0","362","2290","47386  >  443 [ACK] Seq=145860 Ack=2290 Win=92672 Len=0"
"491","17.778596","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","482","87060","443  >  47386 [ACK] Seq=2290 Ack=87060 Win=61696 Len=0"
"492","17.779991","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","362","2290","Continuation Data"
"493","17.780105","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","482","92660","443  >  47386 [ACK] Seq=2290 Ack=92660 Win=61696 Len=0"
"494","17.780136","121.51.120.157","192.168.137.72","TCP","292","443","47386","238","482","94060","443  >  47386 [PSH, ACK] Seq=2290 Ack=94060 Win=61696 Len=238 [TCP segment of a reassembled PDU]"
"495","17.780157","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","482","89860","443  >  47386 [ACK] Seq=2290 Ack=89860 Win=61696 Len=0"
"496","17.781242","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","362","2290","Continuation Data"
"497","17.781248","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","362","2290","Continuation Data"
"498","17.781250","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","362","2290","Continuation Data"
"499","17.781534","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","362","2290","Continuation Data"
"500","17.781537","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","362","2290","Continuation Data"
"501","17.784323","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","482","96860","443  >  47386 [ACK] Seq=2528 Ack=96860 Win=61696 Len=0"
"502","17.784418","121.51.120.157","192.168.137.72","TCP","292","443","47386","238","469","108060","443  >  47386 [PSH, ACK] Seq=2528 Ack=108060 Win=60032 Len=238 [TCP segment of a reassembled PDU]"
"503","17.784454","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","482","103860","443  >  47386 [ACK] Seq=2528 Ack=103860 Win=61696 Len=0"
"504","17.784496","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","525","110860","443  >  47386 [ACK] Seq=2766 Ack=110860 Win=67200 Len=0"
"505","17.784530","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","613","116460","443  >  47386 [ACK] Seq=2766 Ack=116460 Win=78464 Len=0"
"506","17.785226","121.51.120.157","192.168.137.72","TCP","292","443","47386","238","613","116460","443  >  47386 [PSH, ACK] Seq=2766 Ack=116460 Win=78464 Len=238 [TCP segment of a reassembled PDU]"
"507","17.785256","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","569","113660","443  >  47386 [ACK] Seq=2766 Ack=113660 Win=72832 Len=0"
"508","17.785273","121.51.120.157","192.168.137.72","TCP","54","443","47386","0","657","119260","443  >  47386 [ACK] Seq=3004 Ack=119260 Win=84096 Len=0"
"509","17.785679","192.168.137.72","121.51.120.157","TCP","1454","47386","443","1400","367","2528","47386  >  443 [ACK] Seq=154260 Ack=2528 Win=93952 Len=1400"
"510","17.785682","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","367","2528","Continuation Data"
"511","17.785683","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","367","2528","Continuation Data"
"512","17.787121","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","372","2766","Continuation Data"
"513","17.787123","192.168.137.72","121.51.120.157","SSL","1454","47386","443","1400","372","2766","Continuation Data"
