"No.","Time","Source","Destination","Protocol","Length","Source Port","Destination Port","TCP Segment Len","Window size value","Acknowledgment number","Info"
"6305","70.216996","58.205.221.223","192.168.137.72","TLSv1.2","892","443","48122","838","62","3252","Application Data"
"6306","70.217067","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2940921 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6307","70.217102","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2942381 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6308","70.217125","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2943841 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6309","70.217146","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2945301 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6310","70.217170","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2946761 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6311","70.217196","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2948221 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6312","70.217220","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2949681 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6313","70.217240","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2951141 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6314","70.217262","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2952601 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6315","70.217290","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2954061 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6316","70.217311","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2955521 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6317","70.217335","58.205.221.223","192.168.137.72","TLSv1.2","101","443","48122","47","62","3252","Application Data"
"6318","70.217363","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2957028 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6319","70.217395","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2958488 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6320","70.217436","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2959948 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6321","70.217496","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2961408 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6322","70.217520","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2962868 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6323","70.217543","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2964328 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6324","70.217571","58.205.221.223","192.168.137.72","TLSv1.2","101","443","48122","47","62","3252","Application Data"
"6325","70.217960","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2965835 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6326","70.218001","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2967295 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6327","70.218023","58.205.221.223","192.168.137.72","TLSv1.2","92","443","48122","38","62","3252","Application Data"
"6328","70.218042","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2968793 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6329","70.218076","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2970253 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6330","70.218100","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2971713 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6331","70.218120","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2973173 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6332","70.218139","58.205.221.223","192.168.137.72","TLSv1.2","92","443","48122","38","62","3252","Application Data"
"6333","70.218157","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2974671 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6334","70.218176","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2976131 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6335","70.218199","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2977591 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6336","70.218217","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2979051 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6337","70.218239","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2980511 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6338","70.218259","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2981971 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6339","70.218278","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2983431 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6340","70.218296","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2984891 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6341","70.238482","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2986351 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6342","70.238537","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2987811 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6343","70.238564","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2989271 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6344","70.238584","58.205.221.223","192.168.137.72","TLSv1.2","1514","443","48122","1460","62","3252","Application Data, Application Data"
"6345","70.238605","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2992191 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6346","70.238633","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2993651 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6347","70.238687","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2995111 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6348","70.238704","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2996571 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6349","70.238720","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2998031 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6350","70.238737","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=2999491 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6351","70.238764","58.205.221.223","192.168.137.72","TLSv1.2","1514","443","48122","1460","62","3252","Application Data [TCP segment of a reassembled PDU]"
"6352","70.238804","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=3002411 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6353","70.238823","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=3003871 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6354","70.238856","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=3005331 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6355","70.238878","58.205.221.223","192.168.137.72","TLSv1.2","1514","443","48122","1460","62","3252","Application Data [TCP segment of a reassembled PDU]"
"6356","70.238903","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=3008251 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6357","70.238948","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=3009711 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6358","70.238973","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=3011171 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6359","70.238992","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=3012631 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6360","70.239028","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=3014091 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6361","70.239184","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=3015551 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6362","70.239223","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=3017011 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6363","70.239248","58.205.221.223","192.168.137.72","TLSv1.2","1514","443","48122","1460","62","3252","Application Data [TCP segment of a reassembled PDU]"
"6364","70.239270","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=3019931 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6365","70.239310","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=3021391 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6366","70.239337","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=3022851 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6367","70.239360","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=3024311 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6368","70.239396","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=3025771 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6369","70.239446","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=3027231 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6370","70.239470","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=3028691 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6371","70.239504","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=3030151 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6372","70.239524","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=3031611 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6373","70.239545","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=3033071 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6374","70.239565","58.205.221.223","192.168.137.72","TLSv1.2","1514","443","48122","1460","62","3252","Application Data, Application Data"
"6375","70.239668","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2827336","48122  >  443 [ACK] Seq=3252 Ack=2827336 Win=1573888 Len=0"
"6376","70.239669","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2830256","48122  >  443 [ACK] Seq=3252 Ack=2830256 Win=1573888 Len=0"
"6377","70.239670","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2833176","48122  >  443 [ACK] Seq=3252 Ack=2833176 Win=1573888 Len=0"
"6378","70.239671","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2836096","48122  >  443 [ACK] Seq=3252 Ack=2836096 Win=1573888 Len=0"
"6379","70.239672","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2839016","48122  >  443 [ACK] Seq=3252 Ack=2839016 Win=1573888 Len=0"
"6380","70.239673","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2841936","48122  >  443 [ACK] Seq=3252 Ack=2841936 Win=1573888 Len=0"
"6381","70.239673","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2844856","48122  >  443 [ACK] Seq=3252 Ack=2844856 Win=1573888 Len=0"
"6382","70.239674","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2847776","48122  >  443 [ACK] Seq=3252 Ack=2847776 Win=1573888 Len=0"
"6383","70.239674","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2850696","48122  >  443 [ACK] Seq=3252 Ack=2850696 Win=1573888 Len=0"
"6384","70.239675","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2853616","48122  >  443 [ACK] Seq=3252 Ack=2853616 Win=1573888 Len=0"
"6385","70.239676","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2856536","48122  >  443 [ACK] Seq=3252 Ack=2856536 Win=1573888 Len=0"
"6386","70.239677","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2859456","48122  >  443 [ACK] Seq=3252 Ack=2859456 Win=1573888 Len=0"
"6387","70.248020","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2862376","48122  >  443 [ACK] Seq=3252 Ack=2862376 Win=1573888 Len=0"
"6388","70.248023","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2865296","48122  >  443 [ACK] Seq=3252 Ack=2865296 Win=1573888 Len=0"
"6389","70.248025","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2868216","48122  >  443 [ACK] Seq=3252 Ack=2868216 Win=1573888 Len=0"
"6390","70.248028","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2871136","48122  >  443 [ACK] Seq=3252 Ack=2871136 Win=1573888 Len=0"
"6391","70.248029","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2874056","48122  >  443 [ACK] Seq=3252 Ack=2874056 Win=1573888 Len=0"
"6392","70.248030","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2876976","48122  >  443 [ACK] Seq=3252 Ack=2876976 Win=1573888 Len=0"
"6393","70.248031","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2879896","48122  >  443 [ACK] Seq=3252 Ack=2879896 Win=1573888 Len=0"
"6394","70.248032","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2882816","48122  >  443 [ACK] Seq=3252 Ack=2882816 Win=1573888 Len=0"
"6395","70.248032","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2885736","48122  >  443 [ACK] Seq=3252 Ack=2885736 Win=1573888 Len=0"
"6396","70.248035","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2888656","48122  >  443 [ACK] Seq=3252 Ack=2888656 Win=1573888 Len=0"
"6397","70.248036","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2891576","48122  >  443 [ACK] Seq=3252 Ack=2891576 Win=1573888 Len=0"
"6398","70.248037","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2894496","48122  >  443 [ACK] Seq=3252 Ack=2894496 Win=1573888 Len=0"
"6399","70.248039","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2897416","48122  >  443 [ACK] Seq=3252 Ack=2897416 Win=1573888 Len=0"
"6400","70.248041","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2900336","48122  >  443 [ACK] Seq=3252 Ack=2900336 Win=1573888 Len=0"
"6401","70.248042","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2903256","48122  >  443 [ACK] Seq=3252 Ack=2903256 Win=1573888 Len=0"
"6402","70.248044","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2906176","48122  >  443 [ACK] Seq=3252 Ack=2906176 Win=1573888 Len=0"
"6403","70.248424","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2909096","48122  >  443 [ACK] Seq=3252 Ack=2909096 Win=1573888 Len=0"
"6404","70.248425","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2912016","48122  >  443 [ACK] Seq=3252 Ack=2912016 Win=1573888 Len=0"
"6405","70.248427","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2914936","48122  >  443 [ACK] Seq=3252 Ack=2914936 Win=1573888 Len=0"
"6406","70.248428","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2917856","48122  >  443 [ACK] Seq=3252 Ack=2917856 Win=1573888 Len=0"
"6407","70.248429","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2920776","48122  >  443 [ACK] Seq=3252 Ack=2920776 Win=1573888 Len=0"
"6408","70.248429","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2923696","48122  >  443 [ACK] Seq=3252 Ack=2923696 Win=1573888 Len=0"
"6409","70.248430","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2926616","48122  >  443 [ACK] Seq=3252 Ack=2926616 Win=1573888 Len=0"
"6410","70.248430","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2929536","48122  >  443 [ACK] Seq=3252 Ack=2929536 Win=1573888 Len=0"
"6411","70.248431","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2932456","48122  >  443 [ACK] Seq=3252 Ack=2932456 Win=1573888 Len=0"
"6412","70.248432","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2934243","48122  >  443 [ACK] Seq=3252 Ack=2934243 Win=1573888 Len=0"
"6413","70.248433","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2937163","48122  >  443 [ACK] Seq=3252 Ack=2937163 Win=1573888 Len=0"
"6414","70.248434","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2940083","48122  >  443 [ACK] Seq=3252 Ack=2940083 Win=1573888 Len=0"
"6415","70.248434","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2942381","48122  >  443 [ACK] Seq=3252 Ack=2942381 Win=1573888 Len=0"
"6416","70.248436","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2945301","48122  >  443 [ACK] Seq=3252 Ack=2945301 Win=1573888 Len=0"
"6417","70.248436","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2948221","48122  >  443 [ACK] Seq=3252 Ack=2948221 Win=1573888 Len=0"
"6418","70.248437","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2951141","48122  >  443 [ACK] Seq=3252 Ack=2951141 Win=1573888 Len=0"
"6419","70.248698","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2954061","48122  >  443 [ACK] Seq=3252 Ack=2954061 Win=1573888 Len=0"
"6420","70.248699","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2956981","48122  >  443 [ACK] Seq=3252 Ack=2956981 Win=1573888 Len=0"
"6421","70.248699","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2958488","48122  >  443 [ACK] Seq=3252 Ack=2958488 Win=1573888 Len=0"
"6422","70.248700","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2961408","48122  >  443 [ACK] Seq=3252 Ack=2961408 Win=1573888 Len=0"
"6423","70.248701","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2964328","48122  >  443 [ACK] Seq=3252 Ack=2964328 Win=1573888 Len=0"
"6424","70.248701","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2965835","48122  >  443 [ACK] Seq=3252 Ack=2965835 Win=1573888 Len=0"
"6425","70.248702","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2968755","48122  >  443 [ACK] Seq=3252 Ack=2968755 Win=1573888 Len=0"
"6426","70.248702","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2968793","48122  >  443 [ACK] Seq=3252 Ack=2968793 Win=1573888 Len=0"
"6427","70.248702","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2971713","48122  >  443 [ACK] Seq=3252 Ack=2971713 Win=1573888 Len=0"
"6428","70.248703","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2974633","48122  >  443 [ACK] Seq=3252 Ack=2974633 Win=1573888 Len=0"
"6429","70.248704","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2976131","48122  >  443 [ACK] Seq=3252 Ack=2976131 Win=1573888 Len=0"
"6430","70.248704","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2979051","48122  >  443 [ACK] Seq=3252 Ack=2979051 Win=1573888 Len=0"
"6431","70.248705","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2981971","48122  >  443 [ACK] Seq=3252 Ack=2981971 Win=1573888 Len=0"
"6432","70.248706","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2984891","48122  >  443 [ACK] Seq=3252 Ack=2984891 Win=1573888 Len=0"
"6433","70.248706","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2987811","48122  >  443 [ACK] Seq=3252 Ack=2987811 Win=1573888 Len=0"
"6434","70.248707","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2990731","48122  >  443 [ACK] Seq=3252 Ack=2990731 Win=1573888 Len=0"
"6435","70.249013","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2993651","48122  >  443 [ACK] Seq=3252 Ack=2993651 Win=1573888 Len=0"
"6436","70.249014","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2996571","48122  >  443 [ACK] Seq=3252 Ack=2996571 Win=1573888 Len=0"
"6437","70.249014","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","2999491","48122  >  443 [ACK] Seq=3252 Ack=2999491 Win=1573888 Len=0"
"6438","70.249015","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","3002411","48122  >  443 [ACK] Seq=3252 Ack=3002411 Win=1573888 Len=0"
"6439","70.249016","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","3005331","48122  >  443 [ACK] Seq=3252 Ack=3005331 Win=1573888 Len=0"
"6440","70.249016","192.168.137.72","121.51.67.147","TCP","54","48061","80","0","410","2","48061  >  80 [ACK] Seq=1 Ack=2 Win=410 Len=0"
"6441","70.249016","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","3008251","48122  >  443 [ACK] Seq=3252 Ack=3008251 Win=1573888 Len=0"
"6442","70.249017","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","3011171","48122  >  443 [ACK] Seq=3252 Ack=3011171 Win=1573888 Len=0"
"6443","70.249017","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","3014091","48122  >  443 [ACK] Seq=3252 Ack=3014091 Win=1573888 Len=0"
"6444","70.249018","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","3017011","48122  >  443 [ACK] Seq=3252 Ack=3017011 Win=1573888 Len=0"
"6445","70.249019","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","3019931","48122  >  443 [ACK] Seq=3252 Ack=3019931 Win=1573888 Len=0"
"6446","70.249019","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","3022851","48122  >  443 [ACK] Seq=3252 Ack=3022851 Win=1573888 Len=0"
"6447","70.249020","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","3025771","48122  >  443 [ACK] Seq=3252 Ack=3025771 Win=1573888 Len=0"
"6448","70.249020","192.168.137.72","58.205.221.223","TCP","54","48122","443","0","6148","3028691","48122  >  443 [ACK] Seq=3252 Ack=3028691 Win=1573888 Len=0"
"6449","70.251858","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=3035991 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6450","70.251900","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=3037451 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6451","70.251922","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=3038911 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6452","70.251942","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=3040371 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6453","70.251960","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=3041831 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6454","70.252000","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=3043291 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6455","70.252018","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=3044751 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
"6456","70.252034","58.205.221.223","192.168.137.72","TLSv1.2","1514","443","48122","1460","62","3252","Application Data [TCP segment of a reassembled PDU]"
"6457","70.252052","58.205.221.223","192.168.137.72","TCP","1514","443","48122","1460","62","3252","443  >  48122 [ACK] Seq=3047671 Ack=3252 Win=31744 Len=1460 [TCP segment of a reassembled PDU]"
